window,train_start,train_end,val_start,val_end,train_samples,regime_dist,blend_dist,feature_count,val_samples,regime_accuracy,blend_accuracy,cumulative_return,gross_cumulative_return,max_drawdown,max_drawdown_duration,return_metrics,regime_dist_true,regime_dist_pred,blend_dist_true,blend_dist_pred
49,2021-01-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,1086,"{'chop': 808, 'trend_up': 142, 'trend_down': 136}","{1: 586, -1: 489, 0: 11}",49,186,0.8225806451612904,0.5268817204301075,0.2242207219808272,0.22785322574668743,-0.1874646286151933,10,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.2242207219808272, 'gross_cumulative_return': 0.22785322574668743, 'gross_mean_return': 0.014904133478800456, 'gross_volatility': 0.049494534019639505, 'gross_sharpe_like': 0.3011268572179399, 'cost_impact': 0.0036325037658602177, 'mean_return': 0.014704133478800454, 'volatility': 0.04949453401963951, 'sharpe_like': 0.2970860069713118, 'win_rate': 0.5333333333333333, 'avg_trade_return': 0.014704133478800454, 'profit_factor': 2.036089734850897, 'expectancy': 0.01470413347880045, 'avg_win': 0.05418015609979629, 'avg_loss': -0.030411320945194793, 'gross_profit': 0.4334412487983703, 'gross_loss': -0.21287924661636354, 'max_drawdown': -0.1874646286151933, 'max_drawdown_duration': 10}","{'chop': 140, 'trend_up': 46}","{'chop': 173, 'trend_up': 13}","{1: 98, -1: 85, 0: 3}","{1: 147, -1: 38, 0: 1}"
50,2021-02-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,1086,"{'chop': 779, 'trend_up': 174, 'trend_down': 133}","{1: 573, -1: 500, 0: 13}",49,186,0.8064516129032258,0.7526881720430108,-0.12780614781411948,-0.1251596767313804,-0.17937836948861063,10,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.12780614781411948, 'gross_cumulative_return': -0.1251596767313804, 'gross_mean_return': -0.008052615324656169, 'gross_volatility': 0.04185588429566014, 'gross_sharpe_like': -0.19238908603087645, 'cost_impact': 0.002646471082739077, 'mean_return': -0.008252615324656171, 'volatility': 0.04185588429566014, 'sharpe_like': -0.19716738670151213, 'win_rate': 0.3333333333333333, 'avg_trade_return': -0.008252615324656171, 'profit_factor': 0.5990204923266685, 'expectancy': -0.00825261532465617, 'avg_win': 0.036985573577880855, 'avg_loss': -0.030871709775924676, 'gross_profit': 0.18492786788940427, 'gross_loss': -0.3087170977592468, 'max_drawdown': -0.17937836948861063, 'max_drawdown_duration': 10}","{'chop': 156, 'trend_up': 30}","{'chop': 142, 'trend_up': 44}","{1: 102, -1: 83, 0: 1}","{1: 101, -1: 85}"
51,2021-03-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,1104,"{'chop': 841, 'trend_up': 142, 'trend_down': 121}","{1: 551, -1: 541, 0: 12}",49,180,0.75,0.5888888888888889,-0.21345321005853857,-0.21120787409190256,-0.1920512324326593,12,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': -0.21345321005853857, 'gross_cumulative_return': -0.21120787409190256, 'gross_mean_return': -0.015979175056729997, 'gross_volatility': 0.041178088794242264, 'gross_sharpe_like': -0.3880504298432687, 'cost_impact': 0.0022453359666360084, 'mean_return': -0.016179175056730003, 'volatility': 0.04117808879424227, 'sharpe_like': -0.39290738182565327, 'win_rate': 0.5, 'avg_trade_return': -0.016179175056730003, 'profit_factor': 0.32137513999384726, 'expectancy': -0.016179175056729996, 'avg_win': 0.015323884977613176, 'avg_loss': -0.047682235091073166, 'gross_profit': 0.10726719484329222, 'gross_loss': -0.33377564563751216, 'max_drawdown': -0.1920512324326593, 'max_drawdown_duration': 12}","{'chop': 131, 'trend_down': 44, 'trend_up': 5}","{'chop': 176, 'trend_down': 4}","{-1: 90, 1: 89, 0: 1}","{1: 111, -1: 69}"
52,2021-04-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,1098,"{'chop': 829, 'trend_down': 162, 'trend_up': 107}","{-1: 569, 1: 517, 0: 12}",49,186,0.7903225806451613,0.6129032258064516,-0.05057665220930496,-0.04771049615345091,-0.2573452725543268,9,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.05057665220930496, 'gross_cumulative_return': -0.04771049615345091, 'gross_mean_return': -0.0018381436665852865, 'gross_volatility': 0.05560058340001361, 'gross_sharpe_like': -0.03305979099825123, 'cost_impact': 0.002866156055854052, 'mean_return': -0.0020381436665852883, 'volatility': 0.05560058340001361, 'sharpe_like': -0.036656875556899095, 'win_rate': 0.4666666666666667, 'avg_trade_return': -0.0020381436665852883, 'profit_factor': 0.8978951407026311, 'expectancy': -0.002038143666585286, 'avg_win': 0.0384067203113011, 'avg_loss': -0.037427399647235876, 'gross_profit': 0.2688470421791077, 'gross_loss': -0.299419197177887, 'max_drawdown': -0.2573452725543268, 'max_drawdown_duration': 9}","{'chop': 143, 'trend_up': 43}","{'chop': 154, 'trend_up': 30, 'trend_down': 2}","{1: 144, -1: 38, 0: 4}","{-1: 104, 1: 82}"
53,2021-05-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,1104,"{'chop': 810, 'trend_up': 165, 'trend_down': 129}","{1: 576, -1: 520, 0: 8}",49,180,0.8277777777777777,0.6944444444444444,0.04302615228031681,0.04594396996972727,-0.11518143516868307,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': 0.04302615228031681, 'gross_cumulative_return': 0.04594396996972727, 'gross_mean_return': 0.004025506121771676, 'gross_volatility': 0.0420863507727792, 'gross_sharpe_like': 0.09564873285177557, 'cost_impact': 0.0029178176894104624, 'mean_return': 0.0038255061217716754, 'volatility': 0.0420863507727792, 'sharpe_like': 0.09089659833957268, 'win_rate': 0.35714285714285715, 'avg_trade_return': 0.0038255061217716754, 'profit_factor': 1.258069544539237, 'expectancy': 0.0038255061217716806, 'avg_win': 0.05221734981536865, 'avg_loss': -0.023058851485782197, 'gross_profit': 0.26108674907684326, 'gross_loss': -0.2075296633720398, 'max_drawdown': -0.11518143516868307, 'max_drawdown_duration': 5}","{'chop': 142, 'trend_down': 21, 'trend_up': 17}","{'chop': 173, 'trend_up': 7}","{-1: 99, 1: 77, 0: 4}","{-1: 92, 1: 88}"
54,2021-06-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,1098,"{'chop': 820, 'trend_up': 181, 'trend_down': 97}","{1: 595, -1: 495, 0: 8}",49,186,0.8709677419354839,0.7204301075268817,0.11875170017136205,0.12209215826902398,-0.08532360660297478,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.11875170017136205, 'gross_cumulative_return': 0.12209215826902398, 'gross_mean_return': 0.009113089243570963, 'gross_volatility': 0.05556545777429516, 'gross_sharpe_like': 0.16400637389847475, 'cost_impact': 0.0033404580976619247, 'mean_return': 0.00891308924357096, 'volatility': 0.05556545777429516, 'sharpe_like': 0.1604070154478993, 'win_rate': 0.4666666666666667, 'avg_trade_return': 0.00891308924357096, 'profit_factor': 1.5214550810454681, 'expectancy': 0.008913089243570965, 'avg_win': 0.05572674868447441, 'avg_loss': -0.03204886276721955, 'gross_profit': 0.39008724079132084, 'gross_loss': -0.2563909021377564, 'max_drawdown': -0.08532360660297478, 'max_drawdown_duration': 4}","{'chop': 171, 'trend_down': 13, 'trend_up': 2}","{'chop': 153, 'trend_down': 32, 'trend_up': 1}","{-1: 110, 1: 72, 0: 4}","{1: 109, -1: 77}"
55,2021-07-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,1104,"{'chop': 833, 'trend_up': 178, 'trend_down': 93}","{1: 588, -1: 506, 0: 10}",49,186,0.8817204301075269,0.6451612903225806,0.4049251415253168,0.40905715471261406,-0.08216599609952446,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.4049251415253168, 'gross_cumulative_return': 0.40905715471261406, 'gross_mean_return': 0.024686519304911295, 'gross_volatility': 0.05989420343549342, 'gross_sharpe_like': 0.41216875572105893, 'cost_impact': 0.004132013187297279, 'mean_return': 0.0244865193049113, 'volatility': 0.05989420343549341, 'sharpe_like': 0.40882953441869374, 'win_rate': 0.6666666666666666, 'avg_trade_return': 0.0244865193049113, 'profit_factor': 3.409380443460033, 'expectancy': 0.02448651930491129, 'avg_win': 0.051974270153045656, 'avg_loss': -0.030488982391357423, 'gross_profit': 0.5197427015304565, 'gross_loss': -0.1524449119567871, 'max_drawdown': -0.08216599609952446, 'max_drawdown_duration': 4}","{'chop': 138, 'trend_down': 48}","{'chop': 148, 'trend_down': 38}","{-1: 108, 1: 74, 0: 4}","{1: 103, -1: 83}"
56,2021-08-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,1104,"{'chop': 840, 'trend_down': 140, 'trend_up': 124}","{1: 553, -1: 538, 0: 13}",49,168,0.7916666666666666,0.6011904761904762,0.2029695027285443,0.2060601643851352,-0.08528377329589232,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0026000000000000003, 'samples': 13, 'trade_count': 13, 'trade_rate': 0.07738095238095238, 'turnover': 0.15476190476190477, 'cumulative_return': 0.2029695027285443, 'gross_cumulative_return': 0.2060601643851352, 'gross_mean_return': 0.015627659284151517, 'gross_volatility': 0.049098335286285766, 'gross_sharpe_like': 0.3182930580645707, 'cost_impact': 0.0030906616565908873, 'mean_return': 0.015427659284151516, 'volatility': 0.049098335286285766, 'sharpe_like': 0.3142196002001884, 'win_rate': 0.6923076923076923, 'avg_trade_return': 0.015427659284151516, 'profit_factor': 2.0621737297315486, 'expectancy': 0.015427659284151511, 'avg_win': 0.043264389112260604, 'avg_loss': -0.04720498282909394, 'gross_profit': 0.38937950201034544, 'gross_loss': -0.18881993131637576, 'max_drawdown': -0.08528377329589232, 'max_drawdown_duration': 4}","{'chop': 100, 'trend_down': 41, 'trend_up': 27}","{'chop': 133, 'trend_down': 30, 'trend_up': 5}","{-1: 92, 1: 72, 0: 4}","{-1: 115, 1: 53}"
57,2021-09-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,1086,"{'chop': 772, 'trend_down': 182, 'trend_up': 132}","{-1: 539, 1: 531, 0: 16}",49,186,0.7043010752688172,0.6881720430107527,0.23519393972092217,0.2388552559850543,-0.07403221387863157,6,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.23519393972092217, 'gross_cumulative_return': 0.2388552559850543, 'gross_mean_return': 0.015064215660095215, 'gross_volatility': 0.038272850001674706, 'gross_sharpe_like': 0.39360057219245626, 'cost_impact': 0.0036613162641321306, 'mean_return': 0.014864215660095213, 'volatility': 0.038272850001674706, 'sharpe_like': 0.3883749357428255, 'win_rate': 0.7333333333333333, 'avg_trade_return': 0.014864215660095213, 'profit_factor': 2.737047725316263, 'expectancy': 0.014864215660095215, 'avg_win': 0.03193825550946323, 'avg_loss': -0.032089393925666815, 'gross_profit': 0.3513208106040955, 'gross_loss': -0.12835757570266726, 'max_drawdown': -0.07403221387863157, 'max_drawdown_duration': 6}","{'chop': 131, 'trend_up': 42, 'trend_down': 13}","{'chop': 136, 'trend_up': 32, 'trend_down': 18}","{1: 111, -1: 74, 0: 1}","{1: 102, -1: 84}"
58,2021-10-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,1092,"{'chop': 781, 'trend_down': 157, 'trend_up': 154}","{1: 562, -1: 514, 0: 16}",49,180,0.6944444444444444,0.5444444444444444,0.1714601490661758,0.174709184560782,-0.07388658669404857,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': 0.1714601490661758, 'gross_cumulative_return': 0.174709184560782, 'gross_mean_return': 0.012083594288144792, 'gross_volatility': 0.03369761782797401, 'gross_sharpe_like': 0.3585889765214686, 'cost_impact': 0.0032490354946062006, 'mean_return': 0.011883594288144792, 'volatility': 0.03369761782797401, 'sharpe_like': 0.3526538388799594, 'win_rate': 0.7142857142857143, 'avg_trade_return': 0.011883594288144792, 'profit_factor': 2.686835000860518, 'expectancy': 0.011883594288144795, 'avg_win': 0.02649990062713623, 'avg_loss': -0.0246571715593338, 'gross_profit': 0.2649990062713623, 'gross_loss': -0.0986286862373352, 'max_drawdown': -0.07388658669404857, 'max_drawdown_duration': 4}","{'chop': 134, 'trend_down': 46}","{'chop': 103, 'trend_up': 46, 'trend_down': 31}","{-1: 130, 1: 48, 0: 2}","{1: 117, -1: 63}"
59,2021-11-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,1086,"{'chop': 761, 'trend_down': 207, 'trend_up': 118}","{-1: 606, 1: 464, 0: 16}",49,186,0.6397849462365591,0.43548387096774194,-0.20926940254500925,-0.2068537072074157,-0.28249147607098035,13,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.20926940254500925, 'gross_cumulative_return': -0.2068537072074157, 'gross_mean_return': -0.01427610715230306, 'gross_volatility': 0.04668524732442556, 'gross_sharpe_like': -0.3057948274986186, 'cost_impact': 0.0024156953375935597, 'mean_return': -0.014476107152303058, 'volatility': 0.04668524732442556, 'sharpe_like': -0.3100788360765352, 'win_rate': 0.3333333333333333, 'avg_trade_return': -0.014476107152303058, 'profit_factor': 0.40114283429212594, 'expectancy': -0.014476107152303066, 'avg_win': 0.029090342330932616, 'avg_loss': -0.0362593318939209, 'gross_profit': 0.14545171165466309, 'gross_loss': -0.362593318939209, 'max_drawdown': -0.28249147607098035, 'max_drawdown_duration': 13}","{'chop': 133, 'trend_down': 49, 'trend_up': 4}","{'chop': 102, 'trend_up': 50, 'trend_down': 34}","{-1: 104, 1: 80, 0: 2}","{1: 181, -1: 5}"
60,2021-12-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,1092,"{'chop': 760, 'trend_down': 227, 'trend_up': 105}","{-1: 615, 1: 463, 0: 14}",49,180,0.9166666666666666,0.7444444444444445,0.3556609317744115,0.3593899844898132,-0.1698093327509863,5,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': 0.3556609317744115, 'gross_cumulative_return': 0.3593899844898132, 'gross_mean_return': 0.024967074394226074, 'gross_volatility': 0.07903348856917836, 'gross_sharpe_like': 0.31590500237595215, 'cost_impact': 0.003729052715401693, 'mean_return': 0.02476707439422608, 'volatility': 0.07903348856917836, 'sharpe_like': 0.3133744295311898, 'win_rate': 0.6428571428571429, 'avg_trade_return': 0.02476707439422608, 'profit_factor': 2.3333396380349143, 'expectancy': 0.02476707439422608, 'avg_win': 0.0674213436656528, 'avg_loss': -0.05201061029434204, 'gross_profit': 0.6067920929908752, 'gross_loss': -0.2600530514717102, 'max_drawdown': -0.1698093327509863, 'max_drawdown_duration': 5}","{'chop': 122, 'trend_down': 53, 'trend_up': 5}","{'chop': 123, 'trend_down': 50, 'trend_up': 7}","{-1: 127, 1: 51, 0: 2}","{-1: 132, 1: 48}"
61,2022-01-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,1086,"{'chop': 710, 'trend_down': 262, 'trend_up': 114}","{-1: 625, 1: 451, 0: 10}",49,186,0.7903225806451613,0.7956989247311828,0.2536869361296712,0.25740408399852654,-0.14461800117492674,3,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.2536869361296712, 'gross_cumulative_return': 0.25740408399852654, 'gross_mean_return': 0.017264898618062338, 'gross_volatility': 0.06243958242659323, 'gross_sharpe_like': 0.2765056707155229, 'cost_impact': 0.0037171478688553528, 'mean_return': 0.017064898618062336, 'volatility': 0.06243958242659323, 'sharpe_like': 0.27330257434255895, 'win_rate': 0.6666666666666666, 'avg_trade_return': 0.017064898618062336, 'profit_factor': 2.046416125708204, 'expectancy': 0.01706489861806233, 'avg_win': 0.050059268283843994, 'avg_loss': -0.048923840713500984, 'gross_profit': 0.5005926828384399, 'gross_loss': -0.2446192035675049, 'max_drawdown': -0.14461800117492674, 'max_drawdown_duration': 3}","{'chop': 135, 'trend_up': 39, 'trend_down': 12}","{'chop': 148, 'trend_up': 24, 'trend_down': 14}","{1: 112, -1: 71, 0: 3}","{-1: 109, 1: 77}"
62,2022-02-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,1086,"{'chop': 723, 'trend_down': 225, 'trend_up': 138}","{-1: 599, 1: 478, 0: 9}",49,186,0.8494623655913979,0.6935483870967742,-0.0746177747532134,-0.07182136020686425,-0.14927497877792373,13,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.0746177747532134, 'gross_cumulative_return': -0.07182136020686425, 'gross_mean_return': -0.004285279909769694, 'gross_volatility': 0.03727122054921643, 'gross_sharpe_like': -0.11497557221425059, 'cost_impact': 0.0027964145463491574, 'mean_return': -0.0044852799097696945, 'volatility': 0.03727122054921643, 'sharpe_like': -0.12034164279237672, 'win_rate': 0.4666666666666667, 'avg_trade_return': -0.0044852799097696945, 'profit_factor': 0.7241954324083477, 'expectancy': -0.004485279909769694, 'avg_win': 0.025236963353838238, 'avg_loss': -0.030492242765426638, 'gross_profit': 0.17665874347686766, 'gross_loss': -0.2439379421234131, 'max_drawdown': -0.14927497877792373, 'max_drawdown_duration': 13}","{'chop': 142, 'trend_down': 44}","{'chop': 170, 'trend_down': 16}","{-1: 93, 1: 89, 0: 4}","{1: 96, -1: 90}"
63,2022-03-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,1104,"{'chop': 785, 'trend_down': 222, 'trend_up': 97}","{-1: 615, 1: 480, 0: 9}",49,180,0.6555555555555556,0.48333333333333334,-0.008831209667898188,-0.0060472768588004655,-0.12650326189995886,8,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': -0.008831209667898188, 'gross_cumulative_return': -0.0060472768588004655, 'gross_mean_return': 0.0007376841136387416, 'gross_volatility': 0.05013606246958619, 'gross_sharpe_like': 0.014713642781306161, 'cost_impact': 0.0027839328090977222, 'mean_return': 0.0005376841136387405, 'volatility': 0.05013606246958619, 'sharpe_like': 0.010724498238466839, 'win_rate': 0.5714285714285714, 'avg_trade_return': 0.0005376841136387405, 'profit_factor': 1.033478479763548, 'expectancy': 0.0005376841136387374, 'avg_win': 0.0290469784617424, 'avg_loss': -0.03747470835049947, 'gross_profit': 0.2323758276939392, 'gross_loss': -0.22484825010299683, 'max_drawdown': -0.12650326189995886, 'max_drawdown_duration': 8}","{'chop': 128, 'trend_up': 29, 'trend_down': 23}","{'chop': 110, 'trend_down': 59, 'trend_up': 11}","{-1: 107, 1: 71, 0: 2}","{1: 164, -1: 16}"
64,2022-04-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,1098,"{'chop': 791, 'trend_down': 228, 'trend_up': 79}","{-1: 647, 1: 440, 0: 11}",49,186,0.7311827956989247,0.6505376344086021,0.15838693277797966,0.16183380487243348,-0.01669293192441501,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.15838693277797966, 'gross_cumulative_return': 0.16183380487243348, 'gross_mean_return': 0.010299754142761231, 'gross_volatility': 0.023523228748615125, 'gross_sharpe_like': 0.4378546097064845, 'cost_impact': 0.0034468720944538234, 'mean_return': 0.010099754142761229, 'volatility': 0.023523228748615118, 'sharpe_like': 0.4293523755048223, 'win_rate': 0.6666666666666666, 'avg_trade_return': 0.010099754142761229, 'profit_factor': 4.657317283493654, 'expectancy': 0.010099754142761229, 'avg_win': 0.019291910934448243, 'avg_loss': -0.008284559440612793, 'gross_profit': 0.19291910934448242, 'gross_loss': -0.041422797203063966, 'max_drawdown': -0.01669293192441501, 'max_drawdown_duration': 4}","{'chop': 122, 'trend_up': 35, 'trend_down': 29}","{'chop': 127, 'trend_up': 59}","{1: 98, -1: 85, 0: 3}","{1: 162, -1: 24}"
65,2022-05-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,1104,"{'chop': 806, 'trend_down': 191, 'trend_up': 107}","{-1: 601, 1: 489, 0: 14}",49,180,0.6833333333333333,0.55,0.14924351376315137,0.1524360019899469,-0.043916489284196114,8,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.0028, 'samples': 14, 'trade_count': 14, 'trade_rate': 0.07777777777777778, 'turnover': 0.15555555555555556, 'cumulative_return': 0.14924351376315137, 'gross_cumulative_return': 0.1524360019899469, 'gross_mean_return': 0.01094386407307216, 'gross_volatility': 0.04135715595988723, 'gross_sharpe_like': 0.26461839116032876, 'cost_impact': 0.00319248822679552, 'mean_return': 0.010743864073072157, 'volatility': 0.04135715595988723, 'sharpe_like': 0.2597824686855341, 'win_rate': 0.5, 'avg_trade_return': 0.010743864073072157, 'profit_factor': 2.327548159818963, 'expectancy': 0.01074386407307216, 'avg_win': 0.03767375347954886, 'avg_loss': -0.016186025333404543, 'gross_profit': 0.26371627435684203, 'gross_loss': -0.1133021773338318, 'max_drawdown': -0.043916489284196114, 'max_drawdown_duration': 8}","{'chop': 128, 'trend_down': 46, 'trend_up': 6}","{'chop': 159, 'trend_up': 13, 'trend_down': 8}","{-1: 112, 1: 62, 0: 6}","{1: 129, -1: 51}"
66,2022-06-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,1098,"{'chop': 805, 'trend_down': 188, 'trend_up': 105}","{-1: 610, 1: 470, 0: 18}",49,186,0.8817204301075269,0.5698924731182796,-0.017341898463980376,-0.014385520536678076,-0.06872104192115647,8,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': -0.017341898463980376, 'gross_cumulative_return': -0.014385520536678076, 'gross_mean_return': -0.0006900389989217122, 'gross_volatility': 0.02420297562316651, 'gross_sharpe_like': -0.02851050257891527, 'cost_impact': 0.0029563779273023005, 'mean_return': -0.0008900389989217126, 'volatility': 0.02420297562316651, 'sharpe_like': -0.036773949318437874, 'win_rate': 0.4, 'avg_trade_return': -0.0008900389989217126, 'profit_factor': 0.8849898259342405, 'expectancy': -0.0008900389989217154, 'avg_win': 0.017121864763895666, 'avg_loss': -0.01289797484079997, 'gross_profit': 0.102731188583374, 'gross_loss': -0.11608177356719973, 'max_drawdown': -0.06872104192115647, 'max_drawdown_duration': 8}","{'chop': 159, 'trend_up': 15, 'trend_down': 12}","{'chop': 171, 'trend_up': 11, 'trend_down': 4}","{-1: 94, 1: 82, 0: 10}","{1: 133, -1: 53}"
67,2022-07-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,1104,"{'chop': 837, 'trend_down': 148, 'trend_up': 119}","{-1: 568, 1: 510, 0: 26}",49,186,0.8118279569892473,0.5645161290322581,0.3330358731371945,0.33696673368474395,-0.022924032402038552,4,"{'eval_mode': 'nonoverlap', 'transaction_cost_bps': 1.0, 'total_cost': 0.003, 'samples': 15, 'trade_count': 15, 'trade_rate': 0.08064516129032258, 'turnover': 0.16129032258064516, 'cumulative_return': 0.3330358731371945, 'gross_cumulative_return': 0.33696673368474395, 'gross_mean_return': 0.020151416460673015, 'gross_volatility': 0.03674749011942266, 'gross_sharpe_like': 0.5483753147544111, 'cost_impact': 0.003930860547549431, 'mean_return': 0.019951416460673017, 'volatility': 0.03674749011942266, 'sharpe_like': 0.5429327661789837, 'win_rate': 0.6, 'avg_trade_return': 0.019951416460673017, 'profit_factor': 7.069229957032061, 'expectancy': 0.01995141646067301, 'avg_win': 0.03873120421303643, 'avg_loss': -0.008218265167872111, 'gross_profit': 0.34858083791732786, 'gross_loss': -0.049309591007232666, 'max_drawdown': -0.022924032402038552, 'max_drawdown_duration': 4}","{'trend_up': 105, 'chop': 78, 'trend_down': 3}","{'chop': 113, 'trend_up': 73}","{1: 154, -1: 29, 0: 3}","{-1: 107, 1: 79}"
